MovieID,MovieName,Vector
488,Sunset Blvd.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8, 0.28777161083053343, 0.10996563573883161]"
489,Notorious,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0.0, 0.7788461538461537, 0.2680160054651967, 0.08762886597938145]"
490,To Catch a Thief,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0.0, 0.7549999999999999, 0.2718980901524897, 0.08419243986254296]"
491,"Adventures of Robin Hood, The","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6977611940298507, 0.29859084091092486, 0.1134020618556701]"
492,East of Eden,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7161016949152542, 0.28960159255078094, 0.09965635738831616]"
493,"Thin Man, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.7875000000000001, 0.2898348448481231, 0.1013745704467354]"
494,His Girl Friday,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.75, 0.2611164839335467, 0.09450171821305842]"
495,Around the World in 80 Days,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6652542372881356, 0.2755102593021048, 0.09965635738831616]"
496,It's a Wonderful Life,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7803030303030303, 0.3509351332093798, 0.3951890034364261]"
497,Bringing Up Baby,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7095588235294118, 0.3434368335632285, 0.11512027491408935]"
498,"African Queen, The","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.0, 0.7960526315789473, 0.2681215395787102, 0.25945017182130586]"
499,Cat on a Hot Tin Roof,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7379032258064516, 0.25947155751483636, 0.10481099656357389]"
500,Fly Away Home,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7258064516129032, 0.32086911544633245, 0.05154639175257732]"
501,Dumbo,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6239837398373984, 0.35463553138767356, 0.20962199312714777]"
502,Bananas,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.6754385964912281, 0.36574845156823477, 0.09621993127147767]"
503,"Candidate, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6602564102564102, 0.23629792033045197, 0.06529209621993128]"
504,Bonnie and Clyde,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7049180327868853, 0.33715016592845476, 0.20790378006872853]"
505,Dial M for Murder,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.75, 0.26626213096882495, 0.11512027491408935]"
506,Rebel Without a Cause,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7138888888888889, 0.33754363476192173, 0.15292096219931273]"
507,"Streetcar Named Desire, A","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7040816326530612, 0.34561665633004185, 0.16666666666666666]"
508,"People vs. Larry Flynt, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6488372093023256, 0.3433236300853837, 0.36769759450171824]"
509,My Left Foot,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7128099173553719, 0.32487547943017525, 0.20618556701030927]"
510,"Magnificent Seven, The","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.7355371900826446, 0.3204733499748101, 0.20618556701030927]"
511,Lawrence of Arabia,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.8078034682080926, 0.3082577696246158, 0.29553264604810997]"
512,Wings of Desire,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.75, 0.39528470752104733, 0.09621993127147767]"
513,"Third Man, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.8333333333333333, 0.27832496965309156, 0.12199312714776633]"
514,Annie Hall,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7277777777777777, 0.3761182375474055, 0.3075601374570447]"
515,"Boot, Das","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.8009950248756219, 0.3188228504204939, 0.3436426116838488]"
516,Local Hero,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7420634920634921, 0.37009291536183725, 0.10652920962199314]"
517,Manhattan,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6923076923076923, 0.36162028533978946, 0.15463917525773196]"
518,Miller's Crossing,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6629213483146067, 0.36189653372696934, 0.15120274914089346]"
519,"Treasure of the Sierra Madre, The","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7749999999999999, 0.26743034110170105, 0.1357388316151203]"
520,"Great Escape, The","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.7762096774193548, 0.3018188372896556, 0.211340206185567]"
521,"Deer Hunter, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.7083333333333334, 0.367633052954505, 0.20446735395189003]"
522,Down by Law,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6928571428571428, 0.4029825777663263, 0.058419243986254296]"
523,Cool Hand Luke,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7484756097560976, 0.27829716435200774, 0.2800687285223368]"
524,"Great Dictator, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7554347826086956, 0.3290485478769103, 0.07731958762886598]"
525,"Big Sleep, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.7568493150684932, 0.3582974921015648, 0.12371134020618557]"
526,Ben-Hur,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7076612903225806, 0.3365347509615807, 0.211340206185567]"
527,Gandhi,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7551282051282051, 0.2825668754868299, 0.3333333333333333]"
528,"Killing Fields, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.7830578512396693, 0.2920550346265044, 0.20618556701030927]"
529,My Life as a Dog (Mitt liv som hund),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7446236559139785, 0.30830221719848167, 0.15807560137457044]"
530,"Man Who Would Be King, The","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7562500000000001, 0.3180985835566695, 0.1357388316151203]"
531,Shine,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.7306201550387597, 0.3265958508710751, 0.21993127147766323]"
532,Kama Sutra: A Tale of Love,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5795454545454546, 0.3681738014198566, 0.03608247422680412]"
533,"Daytrippers, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.31810450514017585, 0.024054982817869414]"
534,Traveller,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5769230769230769, 0.4179467516077702, 0.020618556701030927]"
535,Addicted to Love,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5416666666666666, 0.3552171804446103, 0.09106529209621994]"
536,Ponette,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.575, 0.47287536530370344, 0.015463917525773196]"
537,My Own Private Idaho,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6583333333333333, 0.37695848730254805, 0.04982817869415807]"
538,Anastasia,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6060606060606061, 0.38759914890657354, 0.11168384879725086]"
539,Mouse Hunt,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.36931818181818177, 0.3924330513458104, 0.07388316151202749]"
540,Money Train,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.37790697674418605, 0.30249058449785843, 0.07216494845360825]"
541,Mortal Kombat,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4693877551020408, 0.38617146626925214, 0.08247422680412371]"
542,Pocahontas,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.0, 0.38235294117647056, 0.38309881999603307, 0.0859106529209622]"
543,"Mis?rables, Les","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6547619047619048, 0.42538497969766265, 0.034364261168384876]"
544,Things to Do in Denver when You're Dead,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5387323943661971, 0.3762972197419389, 0.12027491408934708]"
545,Vampire in Brooklyn,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.20833333333333331, 0.2537596094612761, 0.018900343642611683]"
546,Broken Arrow,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5078740157480315, 0.3554683151438076, 0.43470790378006874]"
547,"Young Poisoner's Handbook, The","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5853658536585366, 0.43739110142955134, 0.06872852233676977]"
548,"NeverEnding Story III, The","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.29166666666666663, 0.42193637320134303, 0.018900343642611683]"
549,Rob Roy,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.0, 0.6413043478260869, 0.320131960368985, 0.1563573883161512]"
550,Die Hard: With a Vengeance,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5711920529801324, 0.3591134533906814, 0.2577319587628866]"
551,Lord of Illusions,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.35416666666666663, 0.4026632354206431, 0.03951890034364261]"
552,Species,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.4666666666666667, 0.388762605758789, 0.07560137457044674]"
553,"Walk in the Clouds, A","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5714285714285714, 0.3884863691124504, 0.10652920962199314]"
554,Waterworld,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4509803921568627, 0.3822782657839424, 0.17353951890034364]"
555,White Man's Burden,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.4409585518440984, 0.015463917525773196]"
556,Wild Bill,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.375, 0.3198010745334156, 0.018900343642611683]"
557,Farinelli: il castrato,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.5294117647058824, 0.46573787123862104, 0.027491408934707903]"
558,Heavenly Creatures,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.6678571428571428, 0.388798914958995, 0.11855670103092784]"
559,Interview with the Vampire,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.5456204379562044, 0.3767580801033242, 0.23367697594501718]"
560,"Kid in King Arthur's Court, A","[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0.0, 0.43181818181818177, 0.33061663495256755, 0.03608247422680412]"
561,Mary Shelley's Frankenstein,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.5169491525423728, 0.38765656892354255, 0.09965635738831616]"
562,"Quick and the Dead, The","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.5520833333333334, 0.399190226432753, 0.08075601374570447]"
563,Stephen King's The Langoliers,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.35344827586206895, 0.39547938111448927, 0.04810996563573883]"
564,Tales from the Hood,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.2592592592592593, 0.37315548266776716, 0.044673539518900345]"
565,Village of the Damned,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0.0, 0.4204545454545454, 0.3342789617107607, 0.03608247422680412]"
566,Clear and Present Danger,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.6424581005586593, 0.2996687016336726, 0.30584192439862545]"
567,Wes Craven's New Nightmare,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.44999999999999996, 0.42702803324427135, 0.058419243986254296]"
568,Speed,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0.0, 0.6619565217391304, 0.343747896415539, 0.39347079037800686]"
569,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.4253731343283582, 0.3371837765086872, 0.1134020618556701]"
570,Wyatt Earp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.525, 0.34441609860689126, 0.08419243986254296]"
571,Another Stakeout,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.375, 0.35355339059327373, 0.04639175257731958]"
572,Blown Away,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.43965517241379315, 0.3361437353833006, 0.04810996563573883]"
573,Body Snatchers,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0.0, 0.48484848484848486, 0.44140572623326396, 0.054982817869415807]"
574,Boxing Helena,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0.0, 0.30000000000000004, 0.4667516929344154, 0.024054982817869414]"
575,City Slickers II: The Legend of Curly's Gold,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.38636363636363635, 0.36927447293799814, 0.07388316151202749]"
576,Cliffhanger,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5053763440860215, 0.3610766457222364, 0.15807560137457044]"
577,Coneheads,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.30487804878048785, 0.3492151478847891, 0.06872852233676977]"
578,Demolition Man,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.5380434782608695, 0.37038286772636747, 0.1563573883161512]"
579,Fatal Instinct,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4078947368421053, 0.37658049006431016, 0.030927835051546393]"
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.59375, 0.4090705436442709, 0.05326460481099656]"
581,Kalifornia,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5550847457627118, 0.3997186327764338, 0.09965635738831616]"
582,"Piano, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6502976190476191, 0.4004860089215199, 0.2869415807560137]"
583,Romeo Is Bleeding,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5, 0.41666666666666663, 0.06185567010309278]"
584,"Secret Garden, The","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6360759493670886, 0.3387262545108795, 0.13402061855670103]"
585,Son in Law,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3717948717948718, 0.4045123353121671, 0.06529209621993128]"
586,Terminal Velocity,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4191176470588235, 0.3224032417135095, 0.05670103092783505]"
587,"Hour of the Pig, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.6428571428571429, 0.1815682598006407, 0.02233676975945017]"
588,Beauty and the Beast,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.698019801980198, 0.3466859148998859, 0.34536082474226804]"
589,"Wild Bunch, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.7558139534883721, 0.32264136891394174, 0.07216494845360825]"
590,Hellraiser: Bloodline,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.25, 0.36380343755449945, 0.029209621993127148]"
591,Primal Fear,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.6502808988764045, 0.3014557140190895, 0.30412371134020616]"
592,True Crime,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.5833333333333334, 0.43301270189221924, 0.013745704467353952]"
593,Stalingrad,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.5416666666666666, 0.5607084263625252, 0.018900343642611683]"
594,Heavy,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.35, 0.3162277660168379, 0.006872852233676977]"
595,"Fan, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.5234375, 0.3491415208583786, 0.10824742268041238]"
596,"Hunchback of Notre Dame, The","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.594488188976378, 0.3533544857164374, 0.21649484536082475]"
597,Eraser,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.537621359223301, 0.34600062689946615, 0.35223367697594504]"
598,"Big Squeeze, The","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3125, 0.338501600193165, 0.005154639175257732]"
599,Police Story 4: Project S (Chao ji ji hua),"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
600,Daniel Defoe's Robinson Crusoe,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.001718213058419244]"
601,For Whom the Bell Tolls,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.75, 0.30348848933344197, 0.03264604810996564]"
602,"American in Paris, An","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.0, 0.675, 0.3051429909041975, 0.08419243986254296]"
603,Rear Window,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.8468899521531101, 0.2519248680143226, 0.35738831615120276]"
604,It Happened One Night,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7530864197530864, 0.27666443551086073, 0.13745704467353953]"
605,Meet Me in St. Louis,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.5887096774193549, 0.3233726835604984, 0.05154639175257732]"
606,All About Eve,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7613636363636365, 0.3065428705230827, 0.11168384879725086]"
607,Rebecca,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0.0, 0.7424242424242424, 0.3279874350882325, 0.11168384879725086]"
608,Spellbound,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0.0, 0.7333333333333333, 0.18414137497317512, 0.04982817869415807]"
609,Father of the Bride,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6458333333333334, 0.2784009018428148, 0.1013745704467354]"
610,Gigi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6646341463414634, 0.3675064293447885, 0.06872852233676977]"
611,Laura,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.7749999999999999, 0.308012653752723, 0.06701030927835053]"
612,Lost Horizon,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7352941176470589, 0.2879022412812365, 0.05670103092783505]"
613,My Man Godfrey,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7592592592592593, 0.3174641330662029, 0.044673539518900345]"
614,Giant,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6862745098039216, 0.2986899500728301, 0.0859106529209622]"
615,"39 Steps, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.7627118644067796, 0.3038809942710057, 0.09965635738831616]"
616,Night of the Living Dead,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.60546875, 0.3873223479099498, 0.10824742268041238]"
617,"Blue Angel, The (Blaue Engel, Der)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6944444444444444, 0.22866478019001177, 0.029209621993127148]"
618,Picnic,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6527777777777778, 0.2749034292707834, 0.029209621993127148]"
619,Extreme Measures,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.54296875, 0.29917006563926674, 0.10824742268041238]"
620,"Chamber, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5232558139534884, 0.26518135627622946, 0.07216494845360825]"
621,"Davy Crockett, King of the Wild Frontier","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.4772727272727273, 0.45974301121782846, 0.017182130584192438]"
622,Swiss Family Robinson,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5897435897435898, 0.28662256824294347, 0.06529209621993128]"
623,Angels in the Outfield,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4807692307692307, 0.38375409636606195, 0.06529209621993128]"
